Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
Cantab,"Dec 28, 2003",Sunday Star Times,,B9,,IfpeoplefromthenorthernpartsofNZweredisappointedwithexcessiveCantabinfluenceinstyleandselection-theyain'tseennothin'yet!!!,
Cantabrian,1969,Down and Almost Under,HASCOMBE,57,,RiccartonBush...called`DeansBush'byanyCantabrianworthyofthename.,
Cantabrian,1987,Oracles and Miracles,ELDRED-GRIGG,226,,"`He'safinelittleCantabrian,'shesaid.",
Cantabrian,Jan 2000,North & South,,68,,"TelevisionofCantabrians,byCantabriansandforCantabrians.",
Cantabrian,Feb 1999,North & South,,21,,"WhydoCanterburywomenweartheircollarsturnedup?...BabygirlCantabrianscomeoutlikethis,I'mtold,butonlyiftheirparentshailfromFendalton,Merivaleortheruralareas.",
Cantabrian,"Mar 2, 1985",Listener (New Zealand Listener),,6,,"AspeoplewholiveinAucklandarecalledAucklandersandpeoplewholiveinChristchurch,orCanterbury,arecalledCantabrians,shouldwecallpeoplewholiveinWellingtonCapitalists?",
Cantabrian,"Nov 20, 2004",Listener (New Zealand Listener),,12,,"Doyoubelieveintheone-eyedCantabrian?...WhenIcameuphere,IrealiseditwasquitedifferentbeingaCantabrian.",
Cantabrian,"Dec 28, 2003",Sunday Star Times,,B9,,ThenewABcoacheswillbeobjectiveCantabrians.(Asthebeersloganwouldsay-yeahright!!).,
Cantabrian,"Aug 20, 2000",Sunday Star Times,,B2,,"PerhapsCochranefailedtonoticetheteamhadaCanterburycoach,aCanterburycaptain,aCantabrianthrowingtheballinandthetargetswereCantabrians.",
Cantabrian,"Jul 24, 1993",Listener (New Zealand Listener),,14,,"Ican'thelpnoticingthat,onmanyoccasions,theterm""Cantabrian""isusedastheadjectiveforCanterbury.Thisisnotcorrect.Theterm""Cantabrian""isthaadjectiveforCambridge...Presumably,theadjectiveforCanterburyis""Cantaburian""or""Canterburian"".",
Cantabrian,"May 21, 1983",Evening Post,,6,,"SIR,YournewsitemofMay11,`UnashamedlyCantabrian'quotesthechairmanofaChristchurchCityCouncilcommitteesayingsomedevelopmentprojectwas`unashamedlyparochialandunashamedlyCantabrian.'-->thisadjectivefor`pertainingtoCanterbury'rousesmycuriosity.ThewordCanterburyitselfisquitecapableofbeingusedasanadjective-Canterburybells,Canterburygallop(hence`canter')JohnBrooke-White?[Thefollowinginboldtype.]The`Post's'chiefreaderIanSpicersays`Cantabrian'todescribearesidentof,orphenomenonrelatedtoCanterbury-andmoreparticularlyChristchurch-hasbeenaroundforalongtime.UsageappearstobepeculiartoChristchurchnewspapersandsomeindividuals,perhapsasameansofreinforcingsomequaintnotionsheldbythemaboutthecity'sEnglishness.ArgumentsaboutthewordhavewaxedatleastaslongwithCanterburiansbeingpreferredbysomeasbeingetymologicallymorevalid.However,Canterburianslooksawkwardandisamouthfultopronounce:forthosereasons,Cantabrianappearstohavescoredthevictory.",
Cantabs,"May 6, 2001",Sunday Star Times,,B2,,"TheCantabshadtheirchancesinthefirstspelland,withScottRobertsonhittinghisstrapsintheNo7jersey,andthetightiesdoingtheirstuff,therewasenoughpossessionforatleastatryortwo.",
Canterbury Association,Apr 2004,NZ Memories,,No. 47/43,,"WhentheCanterburyAssociationshipthe<i>Randolph</i>arrivedatthePortofLytteltonon16thDecember18950,JohnStanleyandhisyoungwifeMarywereaonboardasimmigrants.[44]TheCanterburyAssociationprovidedfreelodgingsforoneweekintheimmigrationbarracksconstructedfornewarrivalsatLytteltonwithprovisions.",
Canterbury broom,"Oct 9, 1982","Press, The",,15,,"Notospartiumtorulosum'theCanterburybroom:NotospartiumfromGreek,notos,thesouthwind,andspartium,broom-literally,thesouthernbroom,torulosumfromLatin,torula,diminutiveoftorus,aprotuberanceorbulge,describingthecharacteristic`waisted'seed-pods",
Canterbury broom,1987,Triennial Report Botany Division,,60,,"TherangeofCanterburybroom(<i>Notospartiumtorulosum</i>)isnowverydiscontinuous,...",
Canterbury duster,1993,Gone West for Shearing,WILLIAMS,78,,Thesheepin1982hadcomefromthedrysideoftheWairarapaandwerenotunliketheCanterburydustershe'dbeenraisedon.,
Canterbury duster,"Nov 22, 2002",Dominion Post,,C6,,"..and130forsheep,includingpasture,paddockorgroundlice,maggotmagnets,bagofdags,Canterburyduster,Waiourublonde,cotty,decoy,gluepotandscrubdasher.",
Canterbury flatworm,"Jan 14, 1995",Listener (New Zealand Listener),,54,,"Andjustwhatisthisterrorbynight?NoneotherthanournativeCanterburyflatworm!...TheCanterburyflatworm,<i>Artioposthiatriangulata</i>,isarelativelyshylittlebush-dwellingcreatureathomeandhasonlyrevealedthesealarminghabitssincesomeenteredBritain-itisthoughtwithashipmentofplantsfromBanksPeninsula-around1963.",
Canterbury flatworm,"Mar 4, 1995",Listener (New Zealand Listener),,55,,"Theclippingisheaded,""WormBlitzFearsfromKiwiInvader""anddescribestheCanterburyflatworm,<i>Artioposthiatriangulata</i>,as""analienthreateningEngland'sgreenandpleasantland.""Ohdear!",
Canterbury knobbed weevil,2006,Internet - see Notes,,,,"CanterburyMuseumentomologistPeterJohnshasfoundsomanyCanterburyknobbed[sic]weevils,Hadramphustuberculatus,whichpreviouslyhadnotbeenseensince1922,thatithasescapedacategoryone""criticallyendangered""DepartmentofConservationrating.",http://www.nzherald.co.nz/section/story.cfm?c_id=1&objectid=10127298accessed 09/02/06
Canterbury knobbled weevil,Mar 2005,NZ Geographic,,72/23,,<i>Hadramphustuberculatus</i>(theCanterburyknobbledweevil)hasbeenlargelyforgotten-acategoryX(presumedextinct)species...whethertheknobbledweevilisoneofthemysteriouspollinatorsof<i>Aciphylla</i>hasyettobeestablished.,
Canterbury knobbled weevil,"Feb 2, 2005",Internet - see Notes,,,,"UniversityofCanterburymastersstudentLauraYoungmadethediscoveryofalifetimerecently-shefoundaweevilthoughttobeextinctsince1922livinginBurkesPass,SouthCanterbury.LaurawasstudyingAciphylla
(speargrass/spaniards)intheBurkesPassScenicReservelastmonthaspartofherMastersdegreeinecologywhenshestumbledacrosstheCanterburyknobbledweevil.",http://www.comsdev.canterbury.ac.nz/news/2005/050202b.shtmlAccessed 14/03/06
Canterbury knobbled weevil,"Mar 14, 2006",Internet - see Notes,,,,"Order:ColeopteraFamily:
CurculionidaeTaxonomicName:Hadramphustuberculatus(Pascoe,1877)CommonNames:Canterburyknobbledweevil(Scott&Emberson1999),BanksPeninsulaspeargrassweevil(Foord1990),spaniardweevil(Kuschel&Worthy1996)Synonyms:Lyperobiustuberculatus(Pascoe1877)",http://www.doc.govt.nz/Conservation/001~Plants-and-Animals/001~Native-Animals/Invertebrates/Conservation-Requirements-of-NZs-Nationally-Threatened-Invertebrates/011~Beetles-Curculionids-I.pdf**Accessed 14/03/06**No date of publication found on document.
Canterbury lamb,Jul 1898,NZ Farmer,,232/1,,Doeshemeantosaythatintrinsicallyasfood...EnglishmuttonisworthaboutthreetimesasmuchasprimeCanterburyfrozen?,
Canterbury lamb,1903,Cyclopedia of NZ,,3/80,,"Wearebaskinginprosperity,nowthatwecanturnoffalargequantityof`PrimeCanterbury'fromtheplains.",
Canterbury lamb,1928,Tour in Australia and NZ,STAPLETON,58,,AbriefreferencetotheNewZealand`Canterburylamb'...maynotbeoutofplace.,
Canterbury lamb,1936,Agricultural Organization in NZ,,636,,`Canterbury'lambandmuttonisnowatradetermandbecauseofconsistenthighqualityusuallyhashadapremiumoverotherNewZealandsuppliesalthoughreportsofrecentyearsshowatendencyforselectedNorthIslandproductstobringapriceequaltothatofCanterburyproducts.,
Canterbury lamb,1959,NZ Sheep Station,PASCOE,3,,EverytimewebuyCanterburylambfromthebutcherweareremindedthatthemeatwearegoingtoeathascomefromaNewZealandsheep-farm.,
Canterbury lamb,1966,"English Language in Aust. & NZ, The",TURNER,146,,"Theterm<i>Canterburylamb</i>mustnotbeoverlooked,thoughithasnowbecomeavictimofstandardization,beingreplacedbytheterm<i>downgrade...</i>",
Canterbury lamb,1986,NZ Pocket Oxford Dictionary,,,,<i>Canterburylamb</i>(now<i>rare</i>)termusedforcertaingradesofNZlambormutton.[nameofprovince],[nf. 1982 Collins Concise Eng. Dict.]
Canterbury lamb,"Dec 24, 2000",Sunday Star Times,,B3,,"Cheekily,helists""farmer""ashisoccupationthesedays,andmentionshe'snowonesheepshortinthepaddock,havingbaggedaprimepieceofCanterburylambfortheboystotakewiththemtoAucklandafterChristmas.",
Canterbury lamb,1960,Memories of Maoriland,SCRYMGEOUR,146,,"""PrimeCanterbury""wasmostlytheresultofSouthdownorBordermatedtohalf-bredMerinos...Evenwiththisandothercomplaints,sheepthrove,andput`Canterburylamb'onthemap,despitethefact...thatmorelamb,sopapered,illuminated,andappreciatedbytheBritishpublic,wasoftenbredintheNorthIsland.LateronNewZealandinstitutedaratherwonderfulsystemofgrading,fromabout1882,whenfrozenlambweighed50lbs.",
Canterbury lamb,1928,Tour in Australia and NZ,STAPLEDON,58,,AbriefreferencetotheNewZealand'Canterburylamb'..maynotbeoutofplace.,
Canterbury lamb,1936,Agricultural Organization in NZ,BELSHAW,636,,'Canterbury'lambandmuttonisnowatradetermandbecauseofconsistenthighqualityusuallyhashadapremiumoverotherNewZealandsupplies.,
Canterbury lamb,1957,Beyond the Waimakariri,HAWKINS,128,,"..he[MarmadukeDixon,asquatter]senttoEnglanditsfirsttwenty-fivecarcassesofCanterburylamb,fiveofthesegoingtotheDukeofEdinburghandtheremaindertotheeditorsofLondonnewspapers.",
Canterbury mudfish,1927,Bibliography of NZ Fishes,PHILLIPPS,14,1971,<i>Galaxiasburowsii</i>Phillipps.CANTERBURYMUDFISH.,
Canterbury mudfish,1936,"Handbook for New Zealand, The",,73,,<i>Galaxiasburowsii</i>:[EuropeanName]Canterburymud-fish[MaoriName?],
Canterbury mudfish,1940,Fishes,PHILLIPPS,39,,CANTERBURYMUD-FISH<i>Paragalaxiasburrowsii</i>Phillipps...ThisisoneofthemostdegeneratespeciesofGalaxiasandhasbeenplacedinaseparategenus.,
Canterbury mudfish,1956,NZ Fishes: An Identification Guide,GRAHAM,400,,CanterburyMudfishorMudGalaxias<i>Saxilaga(Lixagasa)burrowsius</i>(Phillipps),1955 Whitley Namelist in 1956 Graham NZ Fishes 400
Canterbury mudfish,"Oct 4, 1986",Listener (New Zealand Listener),,5,,"Althoughmanyofthecreaturesareexotic,theyarenowconcentratingonNewZealandnatives,includingtheextinctCanterburymudfish,whichlookslikethriving.",1986 July 28 NZ Woman's Weeekly quoted in 1986 Oct 4 Listener 5
Canterbury sling,"Oct 30, 1982","Press, The",,1,,"MrKennysaidthatoneoftheagreements,theso-called`Canterburysling.'wasadistrictagreement,givingagroupofworkersanextra$40aweek.`Itwasagreedto20yearsagoonadistrictbasisanditcannotbebrokenbyonecompany,'hesaid.",
Canterbury smelt,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,CanterburySmelt<i>Retropinna</i>spp.nov.(unnamed)Stokell,
Canterburys,1919,New Zealanders at Gallipoli,WAITE,53,,SomeoftheCanterburyswereatElFerdan.,
Canterburys,1919,New Zealanders at Gallipoli,WAITE,125,,"TheWellingtonswereontheleft,theAucklandsinthecentre,andtheCanterburysontheright.",
Canterburys,1984,Gallipoli: the New Zealand Story,PUGSLEY,178,,HispartywasjoinedbymoreCanterburys.,
Canterburys,"Oct 16, 1916",Chronicles NZEF,,I/4 : 81,,TheCanterburyshavecontinuedfightingwithdashandgreatgallantry.,
Canterburys,"Nov 15, 1916",Chronicles NZEF,,i/6 : 128,,Canterburygotquiteahaulofprisoners.,
canvas,1879,Geology of the Provinces of Canterbury & Westland,HAAST,85,,"...wefoundeverywhere[nearTeramakau]tentsandcanvasstores,oftencomfortablyfittedup,andthepeoplehardatwork....[87]Atthemouthof...theWaimeariver...wefoundasettlement...consistingofaboutthirtyshantiesandcanvashouses,mostlystoresandpublic-houses.",
canvas town,"Sep 23, 1861",NZ Goldfields,,18,1976,"Mr.Cairns...pointedoutthenatureofthecase[aboutshortageofaccommodation],andurgedthataspaceofgroundshouldbeallottedtothenewcomers,somewhatafterthefashionofthe`CanvasTown'of1852and1853.",
canvas town,"Jun 11, 1864",Nelson Examiner,,3,,"AwetdayatCanvasTownisonlysurpassedinmiserybyawetnightatthesameplace,asmostofthetentsleakveryuncomfortably,whileinnofewthe`floor'wouldmakeanagreeablepleasuregroundforthemostamphibiousducks.",
canvas town,1865,Station Life in NZ,BARKER,16,1870,"Thegold-fieldsonthiscoastwereonlydiscoveredeightmonthsago,andalreadyseveralcanvastownshavesprungup;therearethirtythousanddiggersatwork...",
canvas town,1866,Grif: a Story of Colonial Life,FARJEON,78,,"Nothingfurtherwasknownofhim,thanthathehadsprungupsuddenlyinCanvasTown,andthat,whenthatmotleydelectabilitywassweptaway,hehadmigrated...",
canvas town,"Apr 18, 1868",Chudleigh Diary,,220,1950,...IwentuptoDunedinandhowithasgrownsinceIwasherelast.Thenitwasacanvastown.Idonotknowanybuildingtoequalsomeofthenewstoneoneshere...,
canvas town,1892,Homeward Bound,REEVES,3,,"RoundDunedin[in1860s]rosea`canvastown'formiles,andanewcareerof`go-a-headism'beganforthecolony.",
canvas town,1914,"Diggers' Story, The",PFAFF,42,,Onourreturnwefoundacanvastowninsteadofthebushthatwehadleft.,
canvas town,1948,Our Own Country,,23,,"Withinthreeyearstherewasapopulate[atThames]estimatedat20,000....Canvastown,thehundredsofbell-tents,hadbeenreplacedbywoodenbuildings,byhouses...",
canvas town,1951,Confessions,HUNT,13,,Mostoftheinhabitantsof`Canvastown'mightwellhavebeendescribedasthescumoftheearth-wildmenattractedbythelureofgold.,
canvas town,1963,Coal Flat,PEARSON,46,,"Sheknewitrainedhard[ontheWestCoast],thattherewassaw-milking,thattherehadbeenaviolenthistoryofgold-rushesandcanvas-towns.",
canvas town,1981,"Exiles of Asbestos Cottage, The",HENDERSON,131,,...picturingthestartofthetrackandlacebarkorribbonwoodinflowerbringingthoughtsofwhiteglimpsesofminers'suddencanvastowns.,
canvas town,1914,Tale of a Timber Town,GRACE,152,,"Acrossthescarred,disfiguredvalley,overthemullockheaps...beardedmen..collectinCanvasTown'soneramshacklestreet.",
canvas town,"Aug 6, 1904",NZ Observer,,4,,TeArohawasacanvastown.,
canvas town,"Oct 21, 1924",Otago Witness,,54,,HokitikathenwasknownasCanvasTown.,
CANZ,"Jul 22, 2001",Sunday Star Times,,A5,,"Startingtomorrowtheunion,theCorrectionsAssociationofNewZealand(CANZ),willconsultits2200membersoverthenotice...CANZnationalorganiserBrianDaviessaidwhenthearmedforcesandpolicewerelastusedin1996,prisonofficersweresplitintotwomainunions...Thiswasnotthecasethistime,withmorethan90%ofprisonofficersbeingCANZmembers.",
cap,"Nov 30, 1940",Evening Post,,19,,"GraffitiSpeak...Cap,fatorskinny:Interchangeablespraycannozzlefittedtocantovarywidthofspray.HardtogetinNewZealand.Writersadaptovencleanernozzlesoruseneedlestoalternozzleholes.Emptyfoodcansarefilledwithinkandtoppedwithfoamrubbertocreategiantmarkers.",
cap,1912,Auckland University Carnival Book,,10,,[Advt]`Economy'/GEORGECOURT.../IsstillteachingEconomy/toaDiscerningPublic/THESTUDENTS/AdmitthatOURValue/`CAPSALL',1912 Auckland University Capping Carnival Programme 10
cap,1982,Collins Concise English Dictionary,,162,,<i>cap...19.ChieflyScot.&N.Z.</i>toawardadegreeto.,[1986 NZPOD 104; 1985 Collins NZ Compact Dict. 162]
cap,1898,"Grain of Gold, The",'H',10,,Thehardquartzisbrokenoutaftertheweathered`cap'[ofthereeforoutcrop]hasbeensplitaway.,
cap,1949,High Country Days,NEWTON,,,...the`cap'ofthepack.,
cap,1986,Off the Sheep's Back,RICHARDS,113,,"Whileonepresswasbeingfilledandpressed,thealreadypressedbalewouldhavethecapclipped(notsewn),andthenitwouldbebrandedandwheeledawayandanotheremptybaleinserted",
cap rail,"Dec 18, 1856",Diary,W.H.S. ROBERTS,,,"AtMacfarlane'sthemensaddledfreshhorsesandrodeinsomecattlewhichwehadagreatbothertoyard,aseverythingwasnew...Theyardwasdividedintothree-onelargeandtwosmall-butastherewasnocrushpen,ordraftingrace,wehadtoheadropethoserequiringbranding,andafterhaulingthemuptoacornerpost,leg-ropedandthrewthemon[44]theirside,placingalongleverontheirneckandunderthelowestrailsothattheywouldnotmovemuch...Whenreleasedthepoorbeastisnotinanamiabletemper...Soanyoneintheyardhastoclimbtherailsquickly...,andtheideathatitmaycatchyoubeforeyourlegsaresafelyoverthecaprailcertainlyacceleratesone'smovements.",1856 Dec 18 W.H.S. Roberts diary in 1947 Beattie Early Runholding 43-44
cap rail,1867,Station Life in NZ,BARKER,163,1870,"..thegentlemensalliedforthoncemoretothestock-yard,andwithgreatdifficultygotofftwoofthecaportoprails...",
cap rail,"Jan 13, 1934","Press, The",,13,,<i>Caprail</i>.-Toprailofayardfence.,
cap rail,1951,Early Canterbury Runs,ACLAND,360,,<i>Caprail</i>:Toprailofayardfence.,
cap rail,1951,High Country,McLEOD,24,,"Theyardconsistsofanettingenclosureandasmallerpenbeyond,builtofpostsorstakes,withacap[25]railtoholdthelambsupon.",
cap rail,1982,MAF Agricultural Glossary,,27,,Caprail.Toprailoncattleyardsusedforwalkingon.Toprailonwoodenfence.,
Cape barley,"Mar 19, 1890",Chudleigh Diary,,371,1950,Iwascuttingcapebarleywithmachineandthendraftingsheep.,
Cape barley,1892,NZ Official Handbook,,120,,<i>CapeBarley:</i>...Itsextremehardinessrendersitpeculiarlyadaptedforautumnsowing.,
Cape barley,1899,Department of Agriculture Report,,16,,,(Griffiths Collection)
Cape barley,1902,"Settler's Handbook of NZ, The",,98,,"AbreadthofoatsorCapebarleyisusuallysowntocomeinatearlyspring,..",
Cape barley,1926,Tutira,GUTHRIE-SMITH,306,,"...lastly,recordofearlyconnectionwithSouthAfrica,withtheCapeofGoodHope,ispreservedbysuchplant-namesas`Capeweed'(<i>Crepistaraxacifolia</i>),`Capegooseberry'(<i>Physalisperuviana</i>),and`Capebarley',notimprobablyfromitshardihood,theoldScottishbere(<i>Hordeum</i>sp.).",
Cape broom,1866,Station Life in NZ,BARKER,63,1870,"...eventhelargebedsforvegetablesinthegardenhaveahedgeofCapebroomontheexposedside;fortunately,thebroomgrowsveryquicklyinspiteofthewind,andattainstoaluxuriantbeautyrarelyseeninEngland.",
Cape broom,1889,TrNZI,,21/208,,"Theywerethelarvaeoftheyellowunderwingmoth,...feedingontheintroducedCapebroom.",
Cape daisy,"Dec 12, 1916",Wanganui Herald,,5,,"Itwasmentionedthataweedcalled""CapeDaisy""wasbecomingdangerousinthecountry.",
Cape daisy,"Jan 13, 2001",Listener (New Zealand Listener),,47,,"Iaskedaboutthatotherrapidlyspreadingvegetativehorror,CapeDaisy,whichisinvadinglawnsandroadsidebermsthroughouttheNorthisland-andprobablytheSouth.",
Cape,1975,Outback,DAVIES,123,,Ihopemaxdoesn'tfindthatpatchofCapesupthere.,
Cape Expeditioner,Aug 2000,NZWords,,No. 4 : 7,,"Oneoftheterms..isonerestrictedtotheNewZealandsubantarctic:CapeExpeditioner.DuringWorldWarII,theNewZealandgovernmentsentsmallnumbersofmentoCampbellIslandandtheAucklandIslandsascoast-watchers.Inordertominimisechancesofthisactionbeingdetectedbytheenemy,thecodename'CapeExpedition'wasgiventotheproject.",
Cape fern,1969,Standard Common Names for Weeds,,11,,<i>Capefern[=]kiokio[s]...Capeblechnum{=}kiokio[s}</i>,
Cape fever,"Oct 10, 1850",Journal of Edward Ward,,64,1951,"TheCaptainlaidupwithrheumatismandsixhandsonthesicklist,chieflywith`Capefever'.",
Cape gooseberry,"Sep 14, 1927",NZ Tablet,,37,,"Wecameacrossmanybushesofbuli-buli,whichisaplantsomethinglikethecapegooseberry,butitsfruitistwiceitssize.",
Cape gooseberry,"Nov 4, 2000",Listener (New Zealand Listener),,42,,"Capegooseberries(<i>Physalisperuviana</i>)arethoughttobeanativeofPeruandChile,buttaketheirpopularnamefromtheCapeofGoodHope.FromSouthAfricatheycametoNewZealandandAustralia,wheretheygrowalmostwildinmanyoldgardensandfruitoveralongseason,startinginspring.",
Cape gooseberry,"Oct 3, 1999",Sunday Star Times,,A11,,OnhisfirstvisithecommentedthatCapeGooseberrieswereabundant-asignofearlierEuropeanoccupation.,
Cape gooseberry,1841,Handbook for Emigrants,BRIGHT,51,,"Aplantintroducedbythemissionariestermedthe`CapeGooseberry',growinglow,thrivesexceedinglywell.",
Cape gooseberry,"Oct 18, 1866",Waikato Journals,LUSH,98,1982,"Therewereseveral...pitswheregrowpeachtreesandvinesandtheCapeGooseberry-whycalled`Cape'Iknownotasitisindigenoustothiscountry.[fn]V.L.wasmistaken;<i>Physalisperuviana</i>isnotindigenoustoN.Z.Itgrowseasilyinmanypartsoftheworld,includingnodoubttheCapeofGoodHope.",
Cape gooseberry,Jun 2004,North & South,,32,,"They..sellsuchdelicaciesasTeaTreetea,Horopitorub,CapeGooseberryjam,andBushman'stonic(manuka,rimu,miroberries,andacoupleofotherthingssteepedinvodka).",
Cape gooseberry,"Mar 13, 1993",Dominion,,11,,"Itcertainlymakesformoreinterestingwalks,when..youcanrecognisesuchdelightsasceps,snowberries,orcapegooseberries.",
Cape gooseberry,"Sep 24, 1887",Auckland Weekly News,,27,,"In1850..potatoes,onions,peachesandCapegooseberrieswereadrug.",
Cape gooseberry,"Jun 16, 2002",Sunday Star Times,,D1,,TryfreshCapegooseberriesdippedinchocolateandservedasapetitfourforanexquisitechocolatefruitsensation.,
Cape hen,1863,First Year in Canterbury Settlement,BUTLER,1/12,,"Thegreatfeatureofthesouthernseasisthemultitudeofbirds...Hugealbatrosses,molimorks(asmalleralbatross),Capehens,Capepigeons,parsons,boobies,whalebirds,muttonbirdsandmanymore,wheelcontinuallyabouttheship'sstern,...",
Cape hen,1871,Birds of New Zealand,HUTTON,44,,"122.DIOMEDEAFULIGINOSA.Gml.CapeHen.`Thiswell-knownspecies(the`Capehen'ofsailors),...iscomparativelycommonintheNew-Zealandseas.'",
Cape hen,1874,Crusts: a settler's fare due south,KENNAWAY,150,,"...newbirdssteeredbythemast-head...-seagullsoftheAntipodes(blue-grey),andcapehens,andgreatersea-birds,...",
Cape hen,1985,Reader's Digest Book of NZ Birds,,92,,"<i>White-chinnedPetrelProcellariaaequinoctialis</i>LINNAEUS,1758....OTHERNAMES:<i>Shoemaker,Capehen.</i>....DISTRIBUTION<i>BreedsattheAucklandIslands...theFalklandIslands...</i>",
Cape honey flower,1981,Weeds of Roadsides,TAYLOR,33,,CAPEHONEYFLOWER(<i>Melianthusmajor</i>)...ASouthAfricaornamentalplant...oftenwronglycalledcastoroilplant.,
Cape honey flower,1969,Standard Common Names for Weeds,,11,,Capehoneyflower[s]<i>Melianthusmajor</i>L.,
Cape ivy,1969,Standard Common Names for Weeds,,11,,"<i>Capeivy[=]Germanivy[s]</i>...<i>Capeivy[s]Senecioangulatus</i>L.<i>Ibid.</i>40<i>ivy,Cape[=]Germanivy[s]</i>...<i>ivy,Cape[s]Senecioangulatus</i>L.",
Cape ivy,1981,Weeds of Roadsides,TAYLOR,33,,CAPEIVY(<i>Senecio-angulatus</i>)SouthAfricaperennialtendingtosprawl...LessCommonThanGermanivy....,
Cape ivy,1982,Stewart Island Plants,WILSON,44,,"FurtherexoticclimbersinHalfmoonBay:CAPEIVY(*Seneciomikanoides),reallyaclimbinggroundsel.",
Cape petrel,1873,Birds of New Zealand,BULLER,299,1888 2nd edn 2/215,DAPTIONCAPENSIS.(CAPEPETREL{PINTADOPETREL}.)...Sofamiliaristheso-called`CapePigeon'toallwhohavemadeavoyageinthesouthernseas...,
Cape petrel,1985,Reader's Digest Book of NZ Birds,,70,,"<i>CapePigeonDaptioncapense</i>(LINNAEUS,1758)...OTHERNAMES:<i>CapePetrel,pintadopetrel.</i>?(ii)=PINTADA",
Cape petrel,1777,Voyage Round the World,FORSTER,1/91,,"Theprincipalsorts[inS.IndianOcean]weretheCapepetrel,orpintada(<i>procellariacapensis</i>),andthebluepetrel,socalledfromhavingablueish-greycolour,andabandofblackishfeathersacrossthewholewing.",
Cape petrel,1985,Reader's Digest Book of NZ Birds,,70,,"<i>CapePigeonDaptioncapense</i>(LINNAEUS,1758)...OTHERNAMES:<i>CapePetrel,pintadopetrel.</i>",
Cape petrel,1873,Birds of New Zealand,BULLER,299,1888 2nd edn 2/215,DAPTIONCAPENSIS.(CAPEPETREL{PINTADOPETREL}.)...Sofamiliaristheso-called`CapePigeon'toallwhohavemadeavoyageinthesouthernseas...,
Cape pigeon,"Jul 29, 1848",Nelson Examiner and New Zealand Chronicle,,86,,"Numbersofthatbeautifulbird,theCapepigeon,hoveredandwheeledtheircirclingflightaroundus.",
Cape pigeon,"Nov 12, 1867",North Otago Times,,4,,"Nowandthen,too,aCapepigeon(beautifulbird!)wouldgethiswingsentangledamongstthethreadsofhisunwoundreelsofcotton,andhisanxietywasintensetogetthepooranimalsafeondeck.",
Cape pigeon,"Nov 11, 1882",Nelson Evening Mail,,2,,"HehadtosupplementthefoodputonboardforthembycatchingCapepigeonsandalbatrosses-adietwhichtheferretstooktokindly;infact,nothingseemedtocomeamisstothem;andsuccessinbringingtheseanimalsalivetothecolonyevidentlydependsontheirgettinggoodhousingandamplefood.",
Cape pigeon,1853,"Spring in the Canterbury Settlement, A",ADAMS,8,,"Amongthesemaybenoticedthealbatross,themolimawk,theCapepigeon,andseveralvarietiesofternandpetrel.TheCapepigeon,whichisabeautifullymarkedblackandwhitebirdaboutthesizeofawoodpigeon,willfollowthevesseltotheendofthevoyage.",
Cape pigeon,1873,Birds of New Zealand,BULLER,299,,DAPTIONCAPENSIS.(CAPEPETREL{PINTADOPETREL}.)...Sofamiliaristheso-called`CapePigeon'toallwhohavemadeavoyageinthesouthernseas...,1888 2nd edn 2/215
Cape pigeon,1930,Yesterdays in Maoriland,REISCHEK,280,1933,"Capepigeonswerehere[atCampbellIsland]inplenty,andgreatnumbersofMagellanshagswerefishingroundabout.",
Cape pigeon,1952,Chatham Islands,RICHARDS,86,,<i>Daptioncapense</i>...Capepigeon.,
Cape pigeon,1966,Birds of New Zealand,FALLA et al.,36,,CAPEPIGEON<i>Daptioncapensis</i>,
Cape pigeon,1970,Annotated Checklist of Birds of NZ,,21,1980,"<i>30b.[Daptioncapensecapense</i>(Linnaeus,1758)<i>CapePigeon</i>...rangingwidelyinsouthernoceansnorthtonorthernNewZealand.",
Cape pigeon,1985,Reader's Digest Book of NZ Birds,,70,,"<i>CapePigeonDaptioncapense</i>(LINNAEUS,1758)...OTHERNAMES:<i>CapePetrel,pintadopetrel.</i>",
Cape pigeon,"Jun 10, 1924",Otago Witness,,71,,OnSundaymybrothershotaCapePigeon.,
Cape pigeon,"May 19, 1873",West Coast Times,,2,,"Allhands,throughherlongpassage,wereallbutstarved,andonlysustainedlifebyeatingsharks'flesh,variedbyanoccasionalCapepigeon.",
Cape pigeon,1864,Waikato Journals,LUSH,,,"LaterWilliamBergofCapetownsponsoredasmallgroupofSouthAfricans,tobeknowntotheirfellowsettlersas`theCapepigeons'.",[1864] 1982 Drummond Lush Waikato Journals 15
Cape pigeon,"Mar 16, 1906",Wanganui Herald,,2,,"InevermentionedJamesStephenson,nordidIknowhewasa""CapePigeon"",althoughIworkedwithhimatonetime.",
Cape primrose,"Jan 4, 2003",Dominion Post,,E14,,"Blametheexcitementandagiftvoucherburningaholeinthepocketthatresultedintwoseriouslysaggingstreptocarpusplantsplusmatchingposhpotcominghometointensivecare...PopularlyknownasCapePrimroses,thankstotheirlong,primula-likeleavesandSouthAfricanorigin,theserescueeswerelabelled""CapeVioletta.""...",
