Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
billy,"Jan 8, 1863",Journal and Letters (Walker),WALKER,,,"Monday,gotinstoresatthefollowingratesandpitchedtent.Flour9d.tea4/6agoodhandful...Pick15/6Shovel10/-Tindish6/-Billy3/6smallswingpotforboiling",(Dunstan Diggings)
billy,1960,Over the Whitcombe Pass,PASCOE,25,,"Itwasthenarrangedwhatelsewewouldtakewithus,viz.,ahatchet,abillyfortea,notent...,panikins,andsometea;...",1863 Lauper in 1960 Pascoe (ed) Over the Whitcombe Pass 25
billy,1901,Erewhon Revisited,BUTLER,ch ii [Everyman edn 1932,"(1960) 207],","OntootherD's,withwhichhissaddlewasamplyprovided,hestrappedhisErewhonianboots,atinpannikin,andabillythatwouldholdaboutaquart.Ishould,perhaps,explaintoEnglishreadersthatabillyisatincan,thenameforwhich(doubtlessofFrench-Canadianorigin)isderivedfromthewords`<i>fairebouillir</i>.'fryingpantocookhisflapjacks.",
billy,1912,Stories,MANSFIELD,112,(1984 Alpers),"I'llsendthekiddownwiththethingsandabillyofmilk.ShallIknockupafewextrysconestotakewithyouter-morrow?c1920sElizaMcKenziein<i>Outlook</i>in1975KnightPoyntzfield20[referenceWellington1850s]MeantimetheMothershadagainboiledthe`tincan',(thewordbillywasnotusedthen[scWellington,1850s])whichdiddutyforakettleaswell,asateapot,....",
billy,1864,Songs of the War,THATCHER,6,,"Anewchum,ofcourseverysilly,/...We'retoldlosttherunofhisbilly,/",
billy,1866,Confessions,BURGESS,112,19i83,"Wealsokilledayoungcockfowl,whichwestewedinthebilly.",
billy,1866,Reminiscences of a Journey,CHEVALIER,10,,...thebilley(atinpotforboilingthewater)andthreepannikins)(tincups).,
billy,1870,Tale of NZ,,32,,"Ourdomesticeconomywasatfirstunique,thecookinggearcomprisedacoupleofthree-leggedironpotscalledgo-ashores,dittocansnamedbilly's,afrying-pan...",[pioneer Otago run c1848-1849]
billy,1871,Autobiography,MASTERS,44,,"...everypacker[c1850]generallyprovidedhimselfwithatinpot(billy),sothebillyhadtobefilledwithwheatandboiledforfood.",
billy,1871,Knocking About in NZ,MONEY,viii,,...toearna`damperandabillyoftea'byhardworkisbetterthantoeatthebreadofidlenessattheexpenceofhisfriends...,
billy,1872,TrNZI,,5/196,,"[AboatmanofWaitaroa,WestCoastofFiordland]saysheheavedtheeggsaway`becausetheywouldnotgointhebilly.'",(Potts)
billy,1875,Waiting for the Mail,WOOD,30,,"Well...thechiefthinginmyrecollectionisthebilly-alarge,black,strongoneitwas-thatgaveusteawhenwewerethirsty,andfoodwhenwewerehungry;...",
Billy Boy,1853,Adventures of a Surveyor,ROCHFORT,6,,"Onawakinginthemorningweweredisappointedtofindalightheadwindblowing,andanumberofshipsofallsortsandsizes,fromthenoble`EastIndiaman'totheclumsy`Billyboy,'wind-boundlikeourselves;...",
billy boy,"Aug 27, 1982",Dominion,,8,,"Startingasabilly-boy,heworkedatjustabouteveryjobinthenext3andahalfyears-ontheskids,loadingtimber;breakingdownlogsinthesawmill;drivingloggingtrucks,aTD18dozerandchainsawfellingofnativetrees.",
billy boy,1960,Report of Ninth Science Congress,,144,,"TheonlypointIwanttomakeisthatmyexperienceofmountainsislengthyalthoughitmaynotbedeep-billyboytothebotanistsofthe`twenties',mountaineeringandfieldcollectingforgeologistsinthe`thirties'.",1960 Report of Ninth Science Congress May 12-17: Proceedings of Royal Soc. of NZ 144
billy boy,1986,Off the Sheep's Back,RICHARDS,60,,"Asthe""billyboy,""itwasmyjobtogettocampbeforedark,lightthefireandstartthedinner.",
billy boy,May 1909,NZ Farmer,,338,,"Hereyoufindboysofscarcefourteeneagertotakeonajobasbilly-boy,abynomeansenviabletask.",
billy boy,1979,Golden Harvest,COULSON,37,,"Cuttinggrassseedwasdrywork,andtherewasaregularbreakforadrink.ItfelltothelotoftheBillyBoytoprovidethis.2.",
billy boy,1980,"Farm on the Wanganui River, A",ALLEN,39,,"Iwasfleeco,billy-boyandrouseabout.",
billy boy,1991,Off the Sheep's Back,RICHARDS,60,,"Asthebilly-boy,itwasmyjobtogetbacktocampbeforedark,getthewater,lightthefireandstartthedinner.[billyboy]",
billy bread,1929,Practical Home Cookery,McKAY,176,,<i>BROWNBILLYBREAD</i>wheatmeal...bakingpowder...salt...treacle...creamandmilk...Letthemixtureriseinbillytenminutes(ontherack)beforebaking.,
billy bread,1934,"Marigold Book of Recipes, The",,35,,"<i>BILLYBREAD</i>...flour...wheatmeal...salt...B.P....goldensyrup...milk.Mix...intoawetdough,greaseandflourthebilly,bakefor2hourswithlidon.",
billy bread,1950,Letter,,,,"Regardingtheusage...`billybreadorloaf'youcanuseeither,somesay`billybread'.Ihavemadeitforyearspast.",ca1950 Letter from Wanganui
billy brew,"Feb 4, 1999",Dominion,,11,,"Brianoccasionallymadeabillybrewbutmostlytherewasthermosteaandaloafofwhitebread,sosoft.",
billy cake,1924,Help the Babies Cookery Book,,113,,"<i>BILLYCAKE</i>...flour...sugar...butter...sultanasorcurrants...bakingpowder...milk...egg...placeinbilly,andbake...untilcooked.",
billy cake,1948,Dusty Road,SCANLAN,56,1949,`Pooh!I'dratherhavebillycakewithraspberryjam.Sconesaren'tveryspecial;weoftenhavethem.',
billy can,1907,Return of Joe,KOEBEL,13,,Arequestforwatertofillhisbilly-can.,
billy can,1956,Rouseabout Jane,DARE,20,,...Ihadtocarrydowntothewoolshedanenormousbillycanoftea...,
billy can,1959,"Gun in My Hand, A",SLATTER,92,,OrevenbackinForliinthebilletdrinkingplonkfromchippedmugswithMickpouringitoutfromthesection[93]billycan.,
billy can,1960,Memories of Maoriland,SCRYMGEOUR,125,,"Quiteafewwerepresent...andJim,withMollie,...saunteredofftogether,armedwithbillycansandbaskets[togatherblackberries].",
billy can,1962,Billy-Can Ballads,HOGAN,1,,"DaysofBilly-canandPikau,/HorseandBuggy,sleetandsnow,/Railwaycampandcrowded`Boozer',/",
billy can,1981,Black Billy Tea,CHARLES,6,,Wherevermenworkedorplayed...theybrewedtea.Andwhycallitabillycan?Ihaveneverfoundasatisfactoryanswertothatone.,
billy can,1984,Child of the Arrow,TRAIL,96,,`Whereisthebilly-canandthegooseberries?'ourmotherasked.,
billy can,1988,Voices of Gallipoli,SHADBOLT,39,,Theshrapnelcouldbeprettythick...oncewegotashowerofitjustwhenwewerebrewinguptea.Itriddledourbilly-canandwelostallourtea.,
billy can,1908,Song of the Manly Men,HUDSON,28,,...watchingthebillycanboil.,
billy can,1981,Solo,MASON,121,,"Here,inthesummer,wewouldgowithourbilliesandpullthesoft,reluctantfruitoffthebushesputtingoneinthecanforeverythreeweate....Oneafternoon...fourofus...tookourbillycanstothemudflatsandbegantofillthem.",`Not Christmas'
billy can,1945,If You'd Care to Know,SIMPSON,99,,"Thisbillyisanarticlemuchlikeanoutsizeinpreserved-peachcans;indeed,itsrealnameisbilly-can.",
billy can,"May 27, 1951",Here & Now,,1,,"Inmanysuburbsbillycansarestillusedfordeliveries,themilkbeingladledoutofacontainerthatisopentogermsanddust.",
billy can,1914,"Diggers' Story, The",PFAFF,113,,"Mr.McParlandsenttoDunedinfor100billycans,but...abbreviatedbywriting100billies,firstboat.Theboatdulyarrivedwiththe100billies,but...theyturnedouttobegoats.",
billy,"Feb 3, 1985",NZ Times,,5,,"Ohyou[bush-felling]contractorsinblacksingletsandbowyangs,fuelledonspudsandmuttonandpumpkinandriceandspotteddogordeadman'sarmandblackbillytea:perfecttoastsoppingwithbutterandCocky'sJoy(treacle):comeintoourartgalleries,ontoourstamps,wrapwithinsongs,...",(Jim Henderson)
billy,"Apr 16, 1864",Otago Witness,,,,"Heavilyswaggeddiggersandladenhorseswhoseswagsconsistofallthehouseholdgoodsofaminingparty,fromtheblackbillywhichboilsthetea,tothetomcatwhichkillstheratsandmice.",1864 Apr 16 Otago Witness in 1976 Veitch Clyde on the Dunstan 29-30
billy,1979,Spencer: the Gold Seeker,CRUMPTON,43,,"Heawokeaboutmiddayandcalledloudlyforacracko'thewhip,butwhentoldhehadmadeshortworkofitthenightbefore,demandedaquartofblackbillytea,...",
billy,1981,Black Billy Tea,CHARLES,6,,"Blackbillytea,boy,/Blackasitcanbe,/",
billy,1962,Hunter Climb High,SEVERINSEN,23,,Oureveningmealwasasparseaffairconsistingofcopioussuppliesofstrongblackbillyteaandlittleelse.,
billy,1894,TrNZI,26/620,,,"...itsbuttressedrootsofferatoo-convenientplacefortheroad-contractorto`slinghisbilly,'...",
billy,1883,Castle Gay,FERGUSON,178,,Thebillyhewouldslingafresh./Thattheymighthave.../`Asnackbeforetheywenttobed'.,
billy,"Dec 26, 1875",Journal,PEACHE,,,Therewasplentyofscrubaboutsowesoonhadafiregoingandboiledour`billy'.,1875 Dec 26 Peache Jnl in 1970 Gray Quiet with the Hills 38
billy,1935,"Little Country, The",GUTHRIE,290,1937,"Hegatheredsticksandboiledthebilly,whileElizabethMaryunpackedtheluncheon.",
billy,"Jan 19, 1863",Journal and Letters (Walker),WALKER,,,"Wegotinratherlate,...itwasasmuchasBillcoulddotobakesomebread,cooksomebaconandboilthebillywhileIdugatrencharoundthetent...",(Central Otago)
billy,1870,Martin's Bay Settlement,WHITWORTH,27,,"Weboiledthebilly,andhadbreakfast.",
billy,1871,Knocking About in NZ,MONEY,37,,We...settoworktoboilthebillyasquicklyaspossible.,
billy,1985,Coldstream,STUD,100,,...oneofthemshouldknockofftenminutesbeforetimetoboilthebilly.,1909 Mar 13 in Studholme Coldstream (1985) 100
billy,1914,"Diggers' Story, The",PFAFF,115,,"Therewasnofirewoodtobehad,soweboiledourbillyonalongstickwecarriedwithus.",
billy,1925,Allen Adair,MANDER,91,1971,Hemovedontillhefoundasafeplacetomakeafiretoboilthebillyfortea.,
billy,1939,First White Boy Born in Otago,BEATTIE,120,,"[Speargrass]wasofnouseasarule,butwhendeaditsstalkswereusefultoboilthebilly.",
billy,1943,Pure Gold,HISLOP,20,,"Therearenowseveralbonnieburnscomingdownthemountainsidestotheriver,thelargestofwhicharethefamousRoaringMegandGentleAnnie;andavisitor...maywashhiscoloursofgoldfromalmostanywherewhilehisweewifeboilsthebilly.",
billy,1982,Collins Concise English Dictionary,,105,,<i>billy</i>...3.<i>boilthebilly.Austral.inf.</i>tomaketea.,"[cf. 1986 NZPOD 78; 1985 Collins NZ Compact Dict. 48],"
billy,1960,"Long White Cloud, The",ROGERS,12,,"[express<i>billy'sboiling</i>,it'ssmokotime,timeforacupoftea]`Lookslikethebilly'sboiling,'Brokersaid,noddingtowardthekitchen...`Comeonmate.Putyourknittin'away.'",
billy,1981,"Exiles of Asbestos Cottage, The",HENDERSON,81,,ChaffeycameoveronedaytoLesWaghorn'sdadsaying:`I'vebroughtyouoverabitofyoungbilly.',
billy fire,"Sep 23, 1947",Official Advice Note: Forest Service,,,,"Itmaybepointedoutthatinthematterofbilly-boilingalongroadsides,droversareaclassapartandthereislittleprospectofsuppressingwhathasbeenauniversalcustom,sincetheearliestdaysofsettlement...Permissiontolightbilly-firesshouldbegranted.",
billy fire,1953,"Golden Bush, The",SUTHERLAND,240,1963,"...aclusterofstonesbyabushlandriverstillcharredbyabillyfireoflongago,...",
billy goat,"Jul 6, 1840",Port Molyneux,WAITE,12,,"Youcouldnotdobetterthanbringthecattleandsomerabbits,anotherbillygoat,etc.",1840 July 6 T.W. Bessant in 1940 Waite Port Molyneux 12
billy hook,1988,"Hills, The",PICKERING,80,,"Fireswouldhavebeensubstantialandbuiltwithadry-wallingtechniquethatwouldn'thavedisgracedacraftsman.StrongY-supportsweresetinthegroundeithersideofthefireandfromthecrossbarwouldhangbilly-hooks,whicheveryonecarried.",
Billy Lid,Oct 1999,NZWords,,2(2) : 2,,TherearemanyexamplesofrhymingslanginuseatPaparua:..<i>BillyLid</i>forakid(child).,
billy lid,1985,Penguin Book of NZ Verse,,93,,"Oh,thedaysofHughey'stributeandthedoingsthattheydid!Youhadtodrinkyourgrogthosetimesfromoutabillylid.",c1890-1900 Edwin Edwards `Waitekauri Every Time' in 1985 Penguin Book of NZ Verse 93
billy lid,1960,"Good Keen Man, A",CRUMP,46,,OftenIwasdriventofryingmyselfasteakinthebilly-lid.,
billy lid,"Oct 1, 1865",My Dear Bannie,MUELLER,55,1958,"Wehavenoplates-onlypannikins,soIatemystewoutofone,whilePricehadabillylidforaplate,...",
billy lid,1875,Waiting for the Mail,WOOD,23,,...someotherfacetiouspersonhadcrownedhimwithabillylid.,
billy loaf,1916,Edmonds Cookery Book,,8,4th,<i>BILLYCURRANTLOAF</i>...flour...sugar...Edmonds'BakingPowder...1egg...butter...milk...salt...Bake1hournotremovingthelidtillcooked.,
billy loaf,1924,Help the Babies Cookery Book,,90,,<i>BILLYLOAF</i>...flour...wheatmeal...goldemsyrup...salt...bakingpowder...BakeinNo.3billywithlidon.,
billy loaf,1929,Ideal Cookery Book,,135,,"<i>WHEATMEALBILLYLOAF</i>...wheatmeal...salt...goldensyrup...`Silverdust'flour...bakingpowder...milk...Canbebakedinbakingpowdertins,wellgreased,andwithlidson.",
billy loaf,1950,Letter,,,,"Regardingtheusage...`billybreadorloaf'youcanuseeither,somesay`billybread'.Ihavemadeitforyearspast.",ca1950 Letter from Wanganui
billy milk,"Oct 16, 1950",NZ Journal of Agriculture,,306,,InNewZealandabout85percent.ofalltownmilksoldinurbanareasispasteurised....Toomuch`billy'milkisstillsold.,
billy sponge,1915,"Bungalow Recipe Book, The",McCREDIE,67,,BILLYSPONGECAKE...Havereadya3-quartbillywithbutteredpaper;cookwithlidon11/2hours.Donothavefiretoofierceanddonottakelidofftillthecakecomesout.,
billy sponge,1915,Amuri Cookery Book,THOMSON,116,1927,"<i>BILLYSPONGE</i>.Foureggs,1/2lb.sugar,3/4lb.flour,1/2teaspoonbakingpowder,fewdropsofrosewater....Bakeinabreadtin.",
billy sponge,1933,Cookery,FINLAY,123 No. 442,,"BILLYSPONGE.Ingredients:-4ozs.Flour8ozs.Sugar4EggsNo.2Billy.Time,about3/4-hour.",
billy sponge,1916,Edmonds Cookery Book,,28,4th,"<i>BILLYSPONGE</i>...eggs...sugar...flour...putinagreasedbillysprinkledwithsugar,bake...notremovingthelidofthebilly.",
billy sponge,1950,Sheepfarm,CHERRILL,106,,"AndintrueNewZealandstyle,IsupposeIhadbettersendhertherecipeofabilly-sponge.",
billy sponge,1954,Personal Communication,R MASON,,,Aspongecakeofaparticularshapeandtype.Notmadewiththeusualsponge-cakemixture'.,
billy sponge,1964,Atlas Cookery Book,,44,,"BillySponge.4eggs,8oz.sugar,4oz.flour,pinchofsalt.Whisktheeggs.Graduallybeatinthesugar.Pourintoagreasedandflouredbillyorloaftin.Sprinklewithcastorsugar.Bakeat325[degreesign]for3/4-1hour.",
billy tea,1936,Passport to Hell,HYDE,50,,"Starkie...wasoffagain-notentirelydiscouraged,forhehadeggs,bacon,andbillyteainhisstomachand[pounds]26inhispocket.<i>Ibid.</i>70Rannockfedhisprisonlabouronhonestbushfood:freshmeat,billytea,enormousflatdampersconescookedonthethree-leggedcampoven.",
billy tea,1963,In the Sticks,BACON,84,,"Theworkmenwerehavingaspell...Theforemannoddedaswecamenear,squintingupatusfromwherehesatnursingamugofblacktea.`Goodday,mates.Likeamugofbrew?'...`Yeah,there'splentyinthebilly.'",
billy tea,1986,Off the Sheep's Back,RICHARDS,149,,"Butafteragoodstrongbrewofbilly-teaIwasabletocarryon,...",
billy tea,1986,"Settlement, The",HALEY,60,,Redteaitusedtobecalled...[sic]somewhere.Billytea.,
billy tea,1987,Final Things,SLIGO,187,,Thefirewasgoing...Theblackbillyteastewed.,
billy tea,1988,"Hills, The",PICKERING,8,,"Ofbillytea.Waitinguntilthebillyboils,throwinginhalfahandfuloftea,tryingtohookthebillyoffthefirebeforeitboilsover,andtappingthesidewithaspoontosettletheleaves.Thendemonstratingatouchofskillbypouringtheteaoverthebillyhandleandintoyourchippedenamelcupandswallowingthebrewinhotblowygulps.",
billy tea,"Feb 20, 2010",Your Weekend,,8,,"Nowadays,mustersarecompletedindaysusinghelicoptersand4WDs.Hob-nailedboots,billyteaandcampovenshavebeenreplacedbyGPSlocators,energydrinksandVibramrubbersoles.",
billy tea,"Dec 18, 1926",NZ Dairy Produce Exporter,,39,,"Withacushiontoourbacksandagenerousplateofgoodthingsonourkneesandacupofsteaminghot""billytea""wefeelitisindeedahappyandrestfulChristmasDay...Againthebillyisboiledandafterteawesetourfaceshomeward.",
billy tea,1911,Through South Westland,MORELAND,106,,"Inafewminutesweweregroupedabout,sittingandstanding,lunchingoffgirdlescones,currentcakes,pineapple,and'billytea'.",
billy tea,1906,Tetaka Kai: A Book of Well Tried Recipes,,138,,"<i>BILLYTEA</i>Acleanbilly,goodwaterthathaspercolatedthroughpumice...Havereadyawhitelinenraginwhichisplaced1/4ozoftea,looselytied...Letthewatersimmer...takeoutthebag.Drinkwithoutmilk...",
billy tea,1898,Austral English,MORRIS,462,,"<i>Tea...Billy-tea</i>,or<i>Bush-tea.</i>Teamadeina<i>billy</i>(q.v.)Thereisabeliefthatinordertobringoutthefullflavouritshouldbestirredwithagum-stick.<i>NewZealandtea</i>.Teamadeoftheleavesofthe<i>manuka</i>(q.v.).See<i>Tea-tree.</i>",
billy tea,1897,Station Ballads,WRIGHT,27,,"Thespudsandmeatwerenicelydone,/Thebillyteawasmade.",(The Duff)
billy tea,Sep 1904,NZ Illustrated Magazine,,408,,"Pigeonandkakastew,...and...severallargepannikinseachofchoicebillytea.",
billy tea,1905,Bush Boys of NZ,THOMSON,164,,Thebillyteawassoonready.,
billy tea,1934,Spur of Morning,MULGAN,320,,ShethoughtHugh'sboyishenthusiasmforbillyteadelicious...,
billy tea,1936,"Hunted, The",LEE,169,,Pannikinafterpannikinof`billytea.',
billy tea,1941,Valiant Love,MYERS,33,,"`Comedown...wherewe'llbeclearingthegorsethisafternoon,Tara.'`Allright!andI'llbring`Billy'tea....'",
billy tea,1950,Otago Interval,WHITWORTH,104,,Againwedrankourbillyteaandtalkedofbooks.,
billy tea,1950,Sheepfarm,CHERRILL,54,,Isthatwhatyoucall`billytea'?Shehadwatchedhimthrowinginteabythefistful.,
billy tea,1952,Faring South,LYON,186,,"Wehadbeeninthehabitofgettingwaterforthebillyteaatalittlewaterfallaboveamountainpool,inwhichthereswamalordlyandandoutsizekokopu,alittlemorethanafootlong.",
billy tea,1962,"Pound of Saffron, A",JOSEPH,12,,"Webakedourownbreadinacamp-oven,andlivedmainlyonthatandfishandbilly-tea.",
billy tea,1962,Landfall Country,,77,,"Hebuiltafireandshowedushowtomake`billytea',sothethermosflaskswereleftuntouched.",Stead `A Race Apart'
billy tea,1962,Hunter Climb High,SEVERINSEN,23,,Oureveningmealwasasparseaffairconsistingofcopioussuppliesofstrongblackbillyteaandlittleelse.,
billy tea,1965,Skippers Road,MACNICOL,25,,...wesat...outsidethehutandenjoyedourbilly-teaandthicksandwiches.,
billy tea,1965,Among the Cinders,SHADBOLT,139,,"`Yearssincewhat?'Hubertrepeated.`SinceIhadamugofbillytea.Justsmellit,willyou?Nothingtobeatit.Billyteaboiledovermanuka.'",
billy tea,1967,Tang of The Bush,KEENE,41,,"Porridgewaseatenwithtreacleandthebillyteawaswellsweetenedwithsugar-...<i>Ibid.</i>108Fill[atreacletin]withwater,punchaholeinthelid,hangitonapothookinthechimneyoronastickoverafireinthepaddock,dropintheteawhenboiling...Thisis`BillyTea'.(?)",
billy tea,1968,NZ Contemp. Dict. Suppl. (Collins),,3,,"<i>billy-tea</i>,teamadeinabilly[Fr.<i>bouiller</i>,toboil].",
billy tea,1970,Way Up North,THOMAS,106,,"Histechniqueformakingbillyteawascorrect.Hewaitedforthewatertoboil,thendroppedintoitalittlelessteathanwouldbeusedinateapotandallowedittoboiljustbrieflybeforetakingthebillyoffthefire.",
billy tea,1898,Flower Hunter,ROWAN,247,,Weboiledthekettle[and]madesome`Billy'tea.,
billy tea,1914,Sale of Timbertown,GRACE,83,,Theydranktheir`billy'tea.,
billy tea,1977,Life in the Hinterland of the South Island,BRUCE,31,,"Afterabreakfastofchops,breadandbillytea,wedraftedupourdifferentlotsofsheep.",
billy tea,1982,Myrtle and Sophia,KEENE,17,,"Wesupplementedthisfarewithallmannerofpiesandcakes,`washeddownwithbillytea'toquotetheboys.",
billy tea,1984,"Way of a Writer, The",HOLCROFT,56,,"Notea...tastedlikebillytea,thewaterboiledoverafireofmanukacutfromthescrubwithdewstillonthebranches.",
billy time,1979,Golden Harvest,COULSON,37,,"Whenthebosscalled'Billytime'theboywouldhavetotrudgedownthehilltowherethebillyhadbeenleftintheshade,carryitupagain,andgoalongthelineofreapers.",
billy tin,1941,Valiant Love,MYERS,34,,"...shewasonherwayacrossthepaddocks,carrying[35]the`Billy'-tinandthebasketofgoodthingsfortea.","[Mrs Myers spells always with a cap B., probably mistakenly thinking thinking it derived from the proper noun, Billy.]"
billy-be-damned,1940,Te Waimate,STUDHOLME,75,,"Acookoncesaidtothemanager,`Iwishyouwouldspeaktothattherebullocky.Hewalksaboutwithasmuchsangfroidasbilly-be-damned.",
billy-boiled,1898,Contributions to the Early History of New Zealand,HOCKEN,54,,"Thesolecomfortsofthismiserablenightwereboiledducksandbilly-boiledtea,unlessonemightaddthatthesoakingclothes...weredried...byfrost.",
billy-boiling,1916,Bush Explorers,COWAN,10,,Gratefulwerethespellsforrestandsmokeandthemiddaybilly-boilinghalf-hour;moregratefulstillthesundownhaltforrest...,
billy-boiling,"Sep 23, 1947",Official Advice Note: Forest Service,,,,"Itmaybepointedoutthatinthematterofbilly-boilingalongroadsides,droversareaclassapartandthereislittleprospectofsuppressingwhathasbeenauniversalcustom,sincetheearliestdaysofsettlement...Permissiontolightbilly-firesshouldbegranted.",
billy-boiling,1951,Swagger Jack,HAY,19,,Andsoremembersallalivelystore/Ofbilly-boilingstotheeveningstar;/outdoortea-making,[x-ref only at BOIL]
billy-can farm,1982,Where it all Began,MALCOLM,iv,,"The1939-40eraofthenumeroussmalldairyfarms,somebeinglittlemorethanBilly-canfarms,isalsogone.",
billy-made,1900,Tales of the Colonial Turf,SCOTT,230,,"NedRyanandPatMcPhee..SatdowntoChristmasdinnerofpork,doughboysandbilly-madetea.",
billy-o,1981,Speaking a Silence,HUNT,78,,"Onenightourhouseburnedrightdown,waytobillioupthere.",
billy-o,1981,Fish Factory,JOHNSTON,83,,He'stypicalofthemoderngeneration.I'mallrightJackandtoBilly-ohwithresponsibility.,
billycart,1981,History of Children's Play,SUTTON-SMITH,269,,"Billycartswereabsolutelyessentialforaboy.Originallythiswasabox-butterboxorslightlylarger-setonanaxleandwith,preferably,apairofhighwheelsoffadiscardedpram,aboutan18-to-20-inchdiameter,andhavinglongshafts.",
billycart,1986,Speaking for Ourselves,OWEN & PERKINS,101,,Andthenwehad[c1913]alittle`billy-cart'-aboxwithacoupleofwheelsonitandashaft-,"(George Davies, Wellington)"
billycart,1989,Recollections (various authors/titles),GIBBONS,17,,"Thenwehadtocatchthebillycart...<i>Ibid.</i>21Wehadseveralbillycartsinourtime,allmadefrombenzineboxes.",
billycart,Apr 1991,NZ Geographic,,24,,"[Caption]Wehadalittle'billy-cart'-aboxwithacoupleofwheelsonitandashaft-andweusedtogodowntothewharfwhenthecoalboatswerecomingin,andtakealengthoffour-by-twowithus",
billycart,1988,"Dictionary of Kiwi Slang, A",McGILL,15,,"<i>billycart</i>trolleyhome-madefromcannibalisedpramsandleftoverbitsoflumber,possiblyonceassociatedwithcartspulledbybillygoats.",
billycock,1865,Shadows on the Snow,FARJEON,61,,"Allarealikeattiredinroughjackets,moleskintrousers,andbilly-cockhats.",
billycock,1866,Twenty-Five Years in NZ,HUNT,21,,Ileviedcontributiononapublicanforabilly-cock-hat.,
billycock,1873,Wild Will Enderby,PYKE,1/iii/14,"(1889,1974)","Onlycherubsdon'twear`billy-cock'hats,norcarry`swags',asageneralrule.",
billycock,1889,"Pirate Chief and the Mummy's Complaint..., The",SKEY,48,,"Somyhead-gearI'llhaveabillycockhat....Nowthisyourstiffbelltopperswon'tdo,/Onekickandtheirdayisdone;/Sothebillycocksoftmylooksshallrenew,/Andletoffmyinnocentfun.",(`On the Choice of a Hat')
billycock,1890,Frank Melton's Luck,COTTLE,32,,...billy-cockhat,
billycock,1970,NZ Mysteries,,77,,"Shesawamanstandingatthefootofthebed,dressedinacheckcoatandabillycock(orbowler)hat.",[possibly Jenkins's error]
billycock,1849,Journal,PHARAZYN,281,,Huntinggoats.RobinshotaBilly.,(?137 OED2 check)
billyful,1881,TrNZI,,,,Imyselfputawaynearlyawhole`billy'fullofnewpotatoes.,
billyful,1892,"Holiday Trip to the Catlins District, A",HOCKEN & FENWICK,14,,Wehadahurriedlunchandabillyfuloftea.,
billyful,1981,Black Beech & Honeydew,MARSH,86,,"`Hereyouare,oldfellow,'saidmyfathercomingthroughthestuntedmanukascrubwithabilly-fulofspringwater.",
billyful,1861,Report on Topographical Exploration of Nelson,HAAST,14,,...Mr.Burnettwentdownforabilly-fullofwater...,
billyful,"May 9, 1862",Chudleigh Diary,,37,1950,"Nothingbutoneloafofbreadleft,couldhardlygetfirewoodenoughtoboilonebillyfulloftea.Metsomemourayswhotoldusofthenewdigins.",
billyful,"May 22, 1866",My Dear Bannie,MUELLER,174,1958,IalsoturnedoutBobandorderedhimtoboilabilly-fulloftea.,
billyful,1866,Diary,WILLIAMSON,,,"Gatheredabillyfulofmussels,whichwehadforsupper.[chk]",1866 Williamson Diary in 1870 Whitworth Martin's Bay Settlement 23
billyful,1871,Knocking About in NZ,MONEY,62,,"Herewasagrandfieldforoursharpenedappetites,andbilly-fulafterbilly-fuldidweconsumeoftherawfishwithgreatgusto.",
bin bale,1991,A to Z Glossary of Wool Terms,SQUIRE,10,,binbale-abaleofwoolofmixedcontentsfromagrower.,
bin bale,2001,Woolpro Glossary of Wool Terms,WOOLPRO,4,,Binbale-awoolgrower'smixedbalefromwhicheachtypeofwoolwillbetakenandplacedinthebrokers'binswithsimilartypesfromotherbinbalesreceivedfromotherwoolgrowers.,
bin boy,Apr 1987,More Magazine,,43,,"Aseriesofunskilled,low-paidjobsfollowed[forher]...asbinboyinawoolstore,...",
bin,"May 1, 1945",NZ Dairy Exporter,,86,,"Doggedly,theshearerswentbacktotheboards...",
bin,1952,History of Northern Southland,HAMILTON,95,,"Theshedhadaccommodationfortwenty-fiveshearers,butatapinchroomcouldbefoundfortwenty-sevenontheboard.",
bin,1954,On the Hill,MCLEOD,11,,"Allalongthe'board'aredoorsintothesheeppens-catchingpenstheycallthem-andoppositethemareotherdoorscalledportholes,leadingoutoftheshedintocounting-outpens.",
bin,"Nov 17, 1975",NZ Farmer,,14,,Amellowfinishingtouchinsidehasresultedfromusingvarnishedtaraireonthewallandgatesfacingtheboard.,
bin,1874,Notes on Sheepfarming in NZ,CAIRD,23,,Immediatelybehindthe[wool]tablescomethebinslabelledforthedifferentsortsofwool.,
bin,1894,In the Land of the Tui,WILSON,242,,Atthemainentranceoftheshearingshed..standsawool-pressandbehindthisarethebins...,
bin,"Oct 14, 1914",Alexander Mowat Diaries,MOWAT,,,"Putuptwotemporarywoolbinsinthewoolshedforthebelliesandpieces,thenstartedtoplaneboardstogoroundthebottomofthewooltable.",
bin,1952,Station Days in Maoriland,MEEK,94,,"Wepickedthelocksandstains,wefilledthetinsandswishedthebins...",
bin,1958,Farm Engineering,RIDDOLLS,353,,"Binsforholdingwoolafterithasbeenskirtedandclassedareoftwotypes,fixedandmovable...",
bin,2001,Calling the Station Home,DOMINY,190,,"Fleecesareexpertlyfoldedandtossedinto'bins'.Inadditiontothemainlineoffleece,therearebinsandbalesforbellywool,topknots...",
bin,1993,Farming Under Aspiring,ASPINALL,200,,Landingstripsandtop-dressingbinswerebuiltinallsortsofunusualplacesinthehillsandonthedownsandterraces.,
