Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Taranaki gate,,noun,1,"a makeshift gate of wire and battens, difficult to open and shut.",[none],,,Rural,Farm Words,[none],Irishman's gate; ten-minute gate,,"Irishman's gate; ten-minute gate aka taranaki, Taranaki as abbreviations"
Taranaki Gothic,,noun,,,[none],,,[none],,[none],,,
Taranaki huntaway,,noun,1,"a rock driven down a hill to scatter sheep, rather than sending out a dog.",[none],,,Rural,Farm Words,[none],German doggie; Maori huntaway; Nelson huntaway,,
Taranaki ironsand,,adjective,,,[none],,,[none],,[none],,,
Taranaki ironsand,,noun,,,[none],,,[none],,[none],,,
Taranaki lily,,noun,,,[none],,,[none],,[none],,,
Taranaki mat,,noun,,,[none],,,[none],,[none],,,
Taranaki Maunga,,noun,,Mount Taranaki,Maori,,,[none],,[none],,,why glossed 'barren' mountain in citation?
Taranaki method,,noun,1,a basic method of making silage where a hole is dug and the silage buried.,[none],,,Rural,Farm Words,[none],,,
Taranaki salute,,noun,,Taranaki salute: a smart turn with an extra stamp to shake the shit off the heels,[none],,,[none],,[none],,,ca1987 p.c.
Taranaki spanner,,noun,,a bottle opener,[none],,,[none],,[none],,,ca1960 John Kelly A regional (and not universal) West Coast usage
Taranaki steel,,noun,,,[none],,,[none],,[none],also New Zealand steel,,
Taranaki Street tuatara,,phrase,,,[none],,,[none],,[none],,,
Taranaki Street virago,,phrase,,a female supporter of the 1913 strikers,[none],,,[none],,[none],,,
Taranaki sunshine,,noun,,"rain, thick mist or drizzle.",[none],,,Rural,Farm Words,[none],,,
Taranaki topdressing,,noun,1,cow dung.,[none],,,Rural,Farm Words,[none],,,
Taranaki topdressing,,noun,,cow dung,[none],,,[none],,[none],,,ca1935 Havelock
Taranaki twist,,noun,,,[none],,,[none],,[none],,,"ca1940 Lyttelton, Bill Martin colloquial for any cheap tobacco (specifically, Riverhead Gold)"
Taranaki violin,,noun,,a set of cowbells used as a crude musical instrument,[none],,,[none],,[none],,,
Taranaki violin,,noun,1,the sound of cowbells.,[none],,,Rural,Farm Words,[none],,,
Taranaki War,,noun,,,[none],,,[none],,[none],,,
Taranaki wool,,noun,,the tree fungus <i>Auricularia polytricha</i> Hakeka; an old word for the edible jew's ear fungus collected for sale. [from its one-time commercial importance in a mainly dairy-farming area],,,,[none],,[none],ear fungus,,
Taranaki wool,,noun,1,a fungus grown in Taranaki for export to China.,[none],,,Rural,Farm Words,[none],,,
Taranaki-bred,,adjective,,,[none],,,[none],,[none],,,
Taranakian,,noun,,"a person born in, residing in, or loyal to Taranaki",,,,[none],,[none],,,
Taranakian,,noun,2,"a person born in, residing in, or loyal to Taranaki",,,,[none],,[none],,,
Taranakis,,noun,,a Taranaki (rugby) team,[none],,,[none],,[none],,,
taranakite,,noun,,a mineral,[none],,,[none],Farm Words,[none],,,
taranga,,noun,,also called native or Maori daphne a long-leaved pimelea,,,,[none],,[none],,,
taranui,,noun,,Caspian tern,,,,[none],,[none],,,
tarao,,noun,,,,,,[none],,[none],,,
tarapunga,,noun,,"also called red-billed gull, mackerel gull, makora a small New Zealand gull with scarlet bill, feet and eyelids. [Maori]",,,,[none],,[none],,,
Tarara,,noun,,a Dalmatian,[none],,,[none],,[none],,,
tarariri,,noun,,,,,,[none],,[none],,,
Tararua,,noun,,,,,,[none],,[none],,,"R. Mason notes: also other examples: of a view `a thick mist'; of weather `with mist and/or drizzle, bad, sometimes windy and wet [?d] Tramper 12(5):6 ... the weather remained typically Tararua ... [d?] ibid 16(8):9 ... the view typically Tararua ..."
Tararua biscuit,,noun,,,[none],,,[none],,[none],,,
Tararua dishmop,,noun,,"<i>Raoulia tenuicaulis</i> creeping mat plant, one of the scabweeds",[none],,,[none],,[none],,,"ca1952 May R. Mason fide N. Elder May 1952 From its being used by trampers as a dishcloth. Originating among Wellington trampers, but long obs in Wellington. Survives in Hawkes Bay."
Tararua pack,,noun,,a special frame-pack built on a bergan frame,[none],,,[none],,[none],,,
tarata,,noun,,,[none],,,[none],,[none],,,
tarata,,noun,2,,[none],,,[none],,[none],,,
tarata,,noun,2,<i>Pittosporum tenuifolium</i>,[none],,,[none],,[none],,,
tarata,,noun,,"a New Zealand tree (Pittosporum eugenoides). also called the lemonwood, mapau a small native tree with aromatic leaves and gum. [Maori]",[none],,,[none],,[none],lemonwood,,
taratimoho,,noun,,,,,,[none],,[none],,,
tarau,,noun,,,,,,[none],,[none],tarao,,
tarawera,,noun,,,,,,[none],,[none],,,
Tarawera  Ash,,noun,,Geol. definition,[none],,,[none],Geology,[none],,,
tarawhatu,,noun,,brown duck,,,,[none],,[none],,,
tare,,noun,,"wild tare, wild vetch",[none],,,[none],,[none],,,
tarehinu,,noun,,"shrub with tough, wiry, hard wood",,,,[none],,[none],,,
tarenga,,noun,,,,,,[none],,[none],,,
tarepo,,noun,,,[none],,,[none],,[none],,,aka tarapo
tariere,,noun,,,,,,[none],,[none],,,
taringa hoi,,noun,,glue ear,Maori,,,[none],,[none],,,"taringa = ear, hoi = earwax (and deaf)"
tarmac over,,verb,,(figurative) bury (in a rut),[none],,,[none],,[none],,,
tarn,,noun,,,,,,[none],,[none],,,
tarnicar,,noun,,,,,,[none],,[none],tanekaha,,
taro,,noun,2,,[none],,,[none],,[none],,,
taro,,noun,,"OED : a. A food-plant, Colocasia antiquorum, N.O. Araceae, cultivated in many varieties (C. esculenta, macrorhiza, etc.) in most tropical countries for its starchy root-stocks, or its succulent leaves or stems, which in a raw state are acrid, but lose their acridity by boiling. 1769 S. PARKINSON Jrnl. 1 Oct. in Jrnl. Voy. South Seas (1773) II. 97 Adjoining to their houses are plantations of Koomarra and Taro.",,,,[none],,[none],,,
taro Maori,,noun,,"a cultivar of taro, Colocasia esculenta.",Maori,,,Rural,Farm Words,[none],,,
taropo,,noun,,,,,,[none],,[none],tarapo,,
tarp,,verb,,to cover with a tarpaulin,[none],,,[none],,[none],,,
tarp,,noun,,short for tarpaulin,[none],informal,,[none],,[none],,,Jim writes : In NZPOD but not DNZE. NSOD tags it as <i>NAmer & Austral.</i>; Collins as <i>US Austral and NZ</i>.
tarpaulin muster,,noun,,,[none],,,[none],,[none],,,
tarpot,,noun,,,[none],,,[none],,[none],,,ca1935 Havelock schoolchildren `Mungimungi tarpot' (or `Mungimungi taipo') as an abusive catcall to a Maori
tarpot,,noun,,,[none],,,[none],,[none],,,
tarra,,noun,,,,,,[none],,[none],taro,,
tarring,,noun,,,[none],,,[none],,[none],,,
tarro,,noun,,,,,,[none],,[none],taro,,
tarry soil,,noun,1,a dark sticky loam soil [ esp. S I.],[none],,,Rural,Farm Words,[none],,,
tarseal,,noun,,,[none],,,[none],,[none],,,"surface of roadway, as opposed to road itself; aka tar-seal"
tarsealer,,noun,,one who tarseals roads,,,,[none],,[none],,,
tart,,verb,,,,,,[none],,[none],,,
tart,,noun,,"a female, espec. a girl; a girl-friend, sweetheart -->(children's often jam-tart)",,,,[none],,[none],,,"1951 14-17 M 14 St Bede's, Chch 28 TART [24] girl friend -->1960 16C F B5 Wellington Girls C. 28 TART -->1960 17C M B6 St Bede's, Chch 28 TART -->1960 17C M B8 Wanganui Girls C.I 28 TART"
tart,,noun,2,,,,,[none],,[none],,,
tartan mafia,,noun,,the established Dunedin business community,[none],,,[none],,[none],,,
tartape,,noun,,"black, tarred-cotton insulation tape (as distinct from the plastic)",,,,[none],,[none],,,
taru,,noun,,grass,,,,[none],,[none],,,
tarua,,noun,,,,,,[none],Farm Words,[none],,,
tarua,,noun,1,[Ma.] a New Zealand-bred cultivar of red clover.,[none],,,Rural,Farm Words,[none],,,
taruke,,noun,,,,,,[none],,[none],,,
tarweed,,noun,,,,,,[none],,[none],,,
tarweed,,noun,2,,,,,[none],,[none],,,
tarweed,,noun,2,,,,,[none],,[none],,,
tarwhine,,noun,,,,,,[none],,[none],tauhinu,,
Taskforce Green,,noun,,a scheme to use unemployed for landscape improvement,[none],,,[none],,[none],,,
Tasman,,adjective,,Australian and New Zealand,[none],,,[none],,[none],,,"DEH : alternative to ""Australasian"""
Tasmanian blackwood,,noun,,,[none],,,[none],,[none],,,
Tasmanian grass grub,,noun,,,[none],,,[none],,[none],,,
Tasmanian kingfish,,noun,,,[none],,,[none],,[none],,,
Tasmanian muttonbird,,noun,,,[none],,,[none],,[none],,,
Tasmanian pudding,,noun,,,[none],,,[none],,[none],,,
Tasmanian swamp quail,,noun,,,[none],,,[none],,[none],,,
tassel,,noun,,the greasy locks of wool left on legs or brisket,,,,[none],,[none],,,
tassel,,noun,1,a remnant of wool left on sheep's legs or briskets after shearing.,[none],,,Rural,Farm Words,[none],,,
Tassie,,noun,,Tasmania; a Tasmanian,[none],,,[none],,[none],,,aka Tassy; also attrib
Tassie,,noun,,the Tasman Sea,[none],,,[none],,[none],the ditch,,the ditch
tassle fern,,noun,,,[none],,,[none],,[none],,,JD queries ?invented?
taste,,noun,,"drug users': a portion of heroin, the amount of one `hit' or injection, a portion of heroin, the amount of one hit; one injection of a drug",,,,[none],,[none],,,
tasty,,adjective,,describing a well-matured cheddar cheese,[none],,,[none],,[none],,,
tat/tatt,,noun,,"a tattoo (esp. prison, and often self-applied, or amateurly applied) (also as verb)",[none],,,[none],,[none],,,
tata,1,noun,,the brown duck,,,,[none],,[none],,,
tatahi,,noun,,,,,,[none],,[none],,,
tataiato,,noun,,the whitehead,,,,[none],,[none],,,
tataka,,noun,,a shrub,,,,[none],,[none],,,
tataki thrush,,noun,,fernbird,[none],,,[none],,[none],,,
tatarahake,,noun,,,,,,[none],,[none],,,
tataramoa,,noun,,"(bush-) lawyer, taramoa, New Zealand bramble",[none],,,[none],,[none],,,
tatare,,noun,,,,,,[none],,[none],totara,,
tatariki,,noun,,,,,,[none],,[none],,,
tatata,,noun,,a garment,,,,[none],,[none],,,
tatatarra,,noun,,,,,,[none],,[none],totara,,
tatau,1,noun,,a door slab,,,,[none],,[none],,,Williams [omit or include because of Satchell's Greenstone Door
tatau,2,noun,,a Samoan tattoo,Samoan,,,[none],,[none],,,
tatere,,noun,,,,,,[none],,[none],,,
tats,,noun,,teeth,,,,[none],,[none],,,
Tattersall's,,noun,,"an Australian lottery, popular in NZ because it offered better prizes than the local lottery",[none],,,[none],,[none],,,
Tattersall's,,noun,,,[none],,,[none],,[none],,,
Tattersall's,,adjective,,,[none],,,[none],,[none],,,
Tattersall's sweep,,noun,,,[none],,,[none],,[none],,,
tattoo,,verb,,,[none],,,[none],,[none],,,also tatu
tattoo,,verb,1,to brand or ear-mark cattle or dairy cows.,[none],,,Rural,Farm Words,[none],,,
tattoo,,noun,,.,[none],,,[none],,[none],moko,,"aka tatu, tatto; derived from Polynesian dialects, was introduced to general English after the publication of Cook's Voyages (so Morris), and used by English speakers in New Zealand as the usual word for (applying) the Maori <i>moko</i> n `tattooing (on face or body)'"
tattooed,,adjective,,,[none],,,[none],,[none],,,aka tatued
tattooing,,noun,,,[none],,,[none],,[none],,,
tattooing adze,,noun,,,[none],,,[none],,[none],,,
Tatts,,noun,,Tattersall's lottery,[none],,,[none],,[none],,,aka Tatt's; incl attrib
Tatts,,noun,,,[none],,,[none],,[none],,,
Tatts ticket,,noun,,,[none],,,[none],,[none],,,aka Tatt's ticket
tatua,,noun,,,,,,[none],,[none],,,
tau inu,,noun,,,,,,[none],,[none],tauhinu,,
tau tau,,noun,,,,,,[none],,[none],,,
taua,,noun,,war party,,,,[none],,[none],,,"(Frequent in early North Island missionary journals and letters, and among those living among or dealing with Maoris. It is perhaps part of early missionary English (?jargon).) [check discards]"
taua muru,,noun,,,,,,[none],,[none],,,
tauhau,,noun,,,[none],,,[none],,[none],tauhou,,
tauhino,,noun,,,,,,[none],,[none],tauhinu,,
tauhinu,,noun,,,,,,[none],,[none],,,"tawini, tawhina"
tauhinu,,noun,,"a small shrub, the New Zealand cottonwood. [Maori]",[none],,,[none],,[none],,,"Tawini, tawhine, tawhina, et al; the main application in NZ English is to the <i>Cassinia</i> sp., a troublesome weed of central New Zealand. Its eradication generates word-combinations: <i>tauhinu-contract, tauhinu-pulling, tauhinu-rash, to pull tauhinu</i>. =yellow scrub (?Golden tauhinu)"
tauhinu,,noun,,,[none],,,[none],,[none],,,Podocarpus nivalis
tauhinu,,noun,2,,,,,[none],,[none],,,
tauhinu,,noun,,,[none],,,[none],,[none],,,
tauhinu,,noun,4,,,,,[none],,[none],,,
tauhinu,,noun,4,,,,,[none],,[none],,,
tauhinu,,noun,4,,,,,[none],,[none],,,
tauhinu,,noun,4,,,,,[none],,[none],,,
tauhou,,noun,,"[Maori, stranger: the bird arrived from Australia in the mid-19th century] <i>Zosterops lateralis</i>, silvereye, white-eye, wax-eye, blight bird",,,,[none],,[none],silvereye,,
tauhou,,noun,,,[none],,,[none],,[none],,,"Maori: stranger. This the person, cf bird"
tauihi,,noun,,prow of a waka,,,,[none],,[none],,,
tauira,,noun,,a student,,,,[none],,[none],,,
tauiwi,,adjective,,"not Maori, foreign",Maori,,,[none],,[none],,,
tauiwi,,noun,,"outsider, foreigner, non-Maori",[none],,,[none],,[none],,,
taumaihi,,noun,,a small tower,,,,[none],,[none],,,
taumaka,,noun,,rockfish,,,,[none],,[none],,,
Taumarunui,,noun,,,[none],,,[none],,[none],,,
taumingi,,noun,,,,,,[none],,[none],,,
taunoka,,noun,,,,,,[none],,[none],,,
taunuka,,noun,,,,,,[none],,[none],taunoka,,
taupare,,noun,,a figure-head,,,,[none],,[none],,,
taupata,,noun,,,[none],,,[none],,[none],,,
taupata,,noun,,a shrub of the coprosma family often used as a hedge plant; <i>Coprosma repens</i>,Maori,,,Environment,,[none],,,also called plumber's curse. [Ma. <b>taupata</b> coastal shrub (<i>coprosma repens</i>) cf. P.M. Ryan Dict. Modern Maori (1995) 251.
Taupo Pumice,,noun,,.,[none],,,[none],Geology,[none],,,geol. classification
taupulega,,noun,,traditional councils,[none],,,[none],,[none],,,plural? Etymology: Tokelau
taura here,,noun,,urban grouping within an iwi,Maori,,,[none],,[none],-,,"(from tpk.govt.nz) Due to the large population and land area, TRAION has implemented Takiwa (natural geographical groupings) to assist with the management of issues relating to the population and the marae that fall into the Ngapuhi catchment area. There are also two Taurahere (urban groupings) since 80% of the tribe live outside the traditional Ngapuhi boundaries (40% in Auckland alone). The TRAION structure is grassroots focussed with the marae and all who whakapapa to these marae being the main drivers for the vision, and for the tribal immortality of Ngapuhi."
Tauranga disease,,noun,1,"a potentially fatal disease of sheep, caused by cobalt deficiency.",[none],,,Rural,Farm Words,[none],,,aka Tauranga sickness
Tauranga disease,,noun,,bush sickness,[none],,,[none],,[none],,,
Tauranga/Tauranga class,,noun,,alternative name of P class q.v.,[none],,,[none],,[none],,,
Taurangian,,noun,,a person born or resident in Tauranga,[none],,,[none],,[none],,,
taurekareka,,noun,,a slave or war captive,Maori,historical,,[none],,[none],,,also taureka
taurepo,,noun,,"a small shrub, Rhabdothamnus solandri (in DNZE as matata hom.2)(also called NZ gloxinia, waiu-atua)",[none],,,[none],,[none],,,
taurikarike,,noun,,,,,,[none],,[none],,,"Possibly variant of ""taureka"""
tautoko,,verb,,to support,Maori,,,[none],,[none],,,cf. P.M. Ryan Dict. Modern Maori (1995) 253 (noun use in second citation below)
tautua,,noun,,service and hard work,,,,[none],,[none],,,
tauwhinau,,noun,,,[none],,,[none],,[none],tauhinu,,
tavern,,noun,,,,,,[none],,[none],,,
taw,,noun,,"a large or choice marble; a big marble; a bonser (cf broncs, grandads) ca1918-20 Auckland (man 66 yrs) a big marble called `bonser' or `taw' -",,,,[none],,[none],,,
tawa,,noun,,,[none],,,[none],,[none],,,"2x timber, 1x waikurupopo"
tawa berry,,noun,3,the fruit of the tawa,[none],,,[none],,[none],,,usually plural; aka tawa-berry; also towa berry
tawa,,noun,,"a general name for various species [Maori] <i>Beilschmiedia tawa</i>, a forest tree, its timber, and its fruit (tawa-berry)",[none],,,[none],,[none],,,aka tower. [?d] Ed. Fairburn Maharatanga 47f. ... his bunch of towers.
tawaapou,,noun,,variant of tawapou,[none],,,[none],,[none],,,
tawai,,noun,,occas. erron. variant of towai; variant of taewa,[none],,,[none],,[none],-,,
tawai berry,,noun,,,[none],,,[none],,[none],,,
tawai,3,noun,,<i>Weinmannia</i> spp.,,,,[none],,[none],,,
tawai,2,noun,,"beech, birch, black birch, red birch",,,,[none],,[none],,,
tawaiwai,,noun,,,,,,[none],,[none],,,
tawaka,1,noun,,a fish,,,,[none],,[none],,,
tawaka,2,noun,,a bush hawk,,,,[none],,[none],,,
tawaka,3,noun,,a mushroom,,,,[none],,[none],,,
tawake,,noun,,the red-tailed tropic bird,,,,[none],,[none],,,1952 Mitchell
tawaki,,noun,,Crested Penguin,,,,[none],,[none],,,
tawapou,,noun,,<i>Sideroxylon costatum</i>,,,,[none],,[none],,,
tawara,,noun,,,,,,[none],,[none],tawhara,,
tawari,,noun,,"a tree with showy white flowers, found in the northern North Island. [Maori tawari[a1-macron]]",[none],,,[none],,[none],,,
tawatawa,,noun,,,,,,[none],,[none],,,
taweke,,noun,,sowthistle,,,,[none],,[none],,,
taweku,,noun,,,,,,[none],,[none],,,
tawera,,noun,,,[none],,,[none],,[none],,,"also tawhara, kie kie, NZ screw pine; <i>Freycinetia banksiitawera</i>"
tawha,,noun,,,,,,[none],,[none],tawhara,,
tawhai,,noun,,= tawai,[none],,,[none],,[none],,,
tawhai-raunui,,noun,,red beech,[none],,,[none],,[none],,,
tawhai-rauriki,,noun,,black beech,[none],,,[none],,[none],,,
tawhara,,noun,,.,[none],,,[none],,[none],,,"aka tawera, tawara; also New Zealand screw pine. <i>Freycinetia banksii</i>. 1848 Brunner [see quot patiki]"
tawhara,,noun,,,[none],,,[none],,[none],,,
tawharu,,noun,,,,,,[none],,[none],,,
tawheke,,noun,,,,,,[none],,[none],taweke,,
tawheowheo,,noun,,occasionally called New Zealand lilac a small North Island tree. [Maori tawheowheo[a-macron]],,,,[none],,[none],,,
tawheowheo,,noun,2,<i>Quintinia acutifolia</i>,,,,[none],,[none],,,
tawhera,,noun,,,,,,[none],,[none],tawhara,,
tawhero,,noun,,,[none],,,[none],,[none],,,
tawhero,,noun,,,[none],,,[none],,[none],,,
tawhero,,noun,2,,[none],,,[none],,[none],,,
tawherowhero,,noun,,a tree,,,,[none],,[none],,,
tawhina,,noun,,,,,,[none],,[none],tauhinu,,
tawhiri,,noun,,.,[none],,,[none],,[none],,,aka tawiri; these both variants of tawari according to Harry.
tawhiri,,noun,,,[none],,,[none],,[none],,,
tawhiri,,noun,2,,[none],,,[none],,[none],,,
tawhiri,,noun,2,,[none],,,[none],,[none],,,
Tawhirimatea,,noun,,the Maori god of wind and storm,Maori,,,[none],,[none],,,
tawhiwhi,,noun,,,[none],,,[none],,[none],,,
tawini,,noun,,,,,,[none],,[none],tauhinu,,
tawiniwini,,noun,,,,,,[none],,[none],,,
tawiri,1,noun,,a mollusc,,,,[none],,[none],,,
tawiri,,noun,,,[none],,,[none],,[none],"tawari, tawhiri",,
tawny owl,,noun,,,[none],,,[none],,[none],,,
tawse,,noun,,,,,,[none],,[none],,,
tax-cart,,noun,,,,,,[none],,[none],,,
taxi-stand,,noun,,,,,,[none],,[none],,,(Griffiths Collection)
taxing,,noun,,gangs' recovery of losses from drug-dealings,[none],,,[none],,[none],,,
TB shelter,,noun,,treatment centre for tuberculosis patients,,,,[none],,[none],,,
TBC,,abbreviation,,Television Broadcasters' Council,[none],,,[none],,[none],,,
TC,,abbreviation,,unfaithful woman; harlot,[none],,,[none],,[none],,,slang
TCF,,abbreviation,,Telecommunication Carriers' Forum,acronym,,,[none],,[none],,,
tchaik,,noun,,the Chatham Island taiko <i>Pterodroma magentae</i>,Moriori,,,[none],,[none],,,
tchakat henu,,noun,,"people of the land, tangata whenua",Moriori,,,[none],,[none],,,
tchakat Mai-hor-r,,phrase,,the form used frequently by Baucke for <i>Moriori</i>,[none],,,[none],,[none],,,
TCR,,abbreviation,,Territorial Customary Right,,,,[none],,[none],,,
TCS,,abbreviation,,The Correspondence School,[none],,,[none],,[none],Correspondence School,,
Te Aho Matua,,phrase,,a philosophy developed for 'kura' schools,Maori,,,[none],,[none],,,(from glossary at educationcounts.edcentre.govt.nz) Te Aho Matua is a philosophy specifically developed for 'kura' schools. Te Aho Matua describes the principles for operation and for teaching in kura. (literally 'the main line'?)
te ano o te raiona,,phrase,,the den of the lion (parliament),Maori,,,[none],,[none],,,
te ao hurihuri,,phrase,,,Maori,,,[none],,[none],,,"hurihuri = unstable, volatile (P.M. Ryan Dict. Modern Maori (1995) 62)"
te ao Maori,,phrase,,the Maori world,Maori,,,[none],,[none],,,cf. P.M. Ryan Dict. Modern Maori (1995) 30.
te ao Pakeha,,phrase,,the Pakeha world,Maori,,,[none],,[none],,,
Te Araroa,,noun,,,Maori,,,[none],,[none],,,
Te Arawa,,noun,,(iwi),[none],,,[none],,[none],,,
Te Ariki,,noun,,"in Christian contexts, The Lord (cf. Te Atua)",[none],,,[none],,[none],,,
Te Atua,,noun,,God (cf. Te Ariki),Maori,,,[none],,[none],,,
Te Horo spuds,,noun,,,[none],informal,,[none],,[none],local turnips,,
Te Ika a Maui,,noun,,"the traditional Maori name for the North Island (occasionally in former use for New Zealand as a whole), literally 'the fish of Maui.",Maori,,,[none],,[none],,,
Te Kakahu skink,,noun,,"a very smooth chestnut-coloured skink known only from specimens found on the Te Kakahu, or Chalky, Island in Fiordland in 2002.",[none],,,Environment,,[none],,,"<i>Oligosoma ""Te Kakahu""</i>"
Te Kawana,,noun,,,,,,[none],,[none],,,
Te Keke Tini,,noun,,,[none],,,[none],,[none],,,"The stadium in Wellington, ie the Cake Tin."
Te Kuiti Group,,noun,,Geol. defn.,[none],,,[none],Geology,[none],,,
Te Mangai,,noun,,Ratana,,,,[none],,[none],,,
Te Mangai Paho,,phrase,,the Maori broadcasting funding body,[none],,,[none],,[none],,,
Te Maori,,noun,,international exhibition of Maori art,,,,[none],,[none],,,
te mura o te ahi,,phrase,,the flash of the fire (parliament),Maori,,,[none],,[none],,,
Te Papa,,noun,,"The Museum of NZ; previously the Dominion Museum, then National Museum of New Zealand",[none],,,[none],,[none],,,
Te Papa-ised,,adjective,,,[none],,,[none],,[none],,,
Te Papa-ite,,noun,,an admirer of the Te Papa museum,[none],,,[none],,[none],,,
Te Papaism,,noun,,,[none],,,[none],,[none],,,
Te Puku o Te Whenua,,phrase,,The Maori electorate for the Central North Island,[none],,,[none],,[none],,,
Te Puni Kokiri,,phrase,,the Ministry of Maori Development,,,,[none],,[none],,,
Te Rauparaha,,noun,,,[none],,,[none],,[none],,,
Te Reinga,,noun,,the place (Cape Reinga at the far northern tip of the North Island) in Maori tradition from where the spirits of the dead are believed to enter the next world.,Maori,,,[none],,[none],Reinga,,
te reo,,phrase,,the Maori language,Maori,,,[none],,[none],,,"[Ma. <b>te</b> the (indicates singular)] [Ma. <b>reo</b> voice. language, speech, audio] cf. P.M. Ryan Dict. Modern Maori (1995) 217."
Te Ropu Maori,,phrase,,the Maori group or party,Maori,,,[none],,[none],"roopu, ropu.",,see Ryan 224
Te Tai Hauauru,,phrase,,The Maori electorate for Auckland and south to Taranaki,[none],,,[none],,[none],,,
Te Tai Rawhiti,,phrase,,The East Coast Maori electoral district,[none],,,[none],,[none],,,
Te Tai Tokerau,,phrase,,a grouping of NI iwi; a Maori electorate covering Northland,[none],,,[none],,[none],,,
Te Tai Tonga,,phrase,,The Maori electorate for Wellington Province and the South Island,[none],,,[none],,[none],,,
Te Teko-ite,,noun,,a resident of Te Teko,[none],,,[none],,[none],,,
te tuhi whakaniko,,phrase,,painting,Maori,,,[none],,[none],,,whakaniko: decorative curves (Ryan)
te waha o te taniwha,,phrase,,the mouth of the taniwha (parliament),Maori,,,[none],,[none],,,
Te Wahi Pounamu,,noun,,,[none],,,[none],,[none],,,
Te Wai Pounamu,,noun,,the South Island,[none],,,[none],,[none],,,also Te Waipounamu
Te Waipounamu,,noun,,the South Island,[none],,,[none],,[none],,,aka Te Wai Pounamu; cf. Te Ika a Maui
Te Whiti,,noun,,,[none],,,[none],,[none],,,(attrib. uses)
Te Whiti-ism,,noun,,,[none],,,[none],,[none],,,
Te Whiti-ite,,noun,,,[none],,,[none],,[none],,,aka Te Whitiite
Te Whitism,,noun,,,,,,[none],,[none],Te Whiti-ism,,
te-farre,,noun,,,,,,[none],,[none],whare,,
te-matau kauri,,noun,,,[none],,,[none],,[none],tumatakuru,,
TEA,,abbreviation,,Tasman Empire Airways,acronym,,,[none],,[none],TEAL,,
tea billy,,noun,,,[none],,,[none],,[none],,,
tea break,,noun,,(political allusion),[none],,,[none],,[none],"cup of tea, cuppa",,
tea,,noun,,"a full meal, dinner",,,,[none],,[none],,,
tea fight,,noun,,,[none],,,[none],,[none],,,cf. bunfight
tea plant,,noun,,= tea-tree (cf. New Zealand tea = manuka Leptospermum scoparium ),[none],,,[none],,[none],,,
tea shrub,,noun,,"manuka, tea-tree",[none],,,[none],,[none],,,
tea-boy,,noun,,,,,,[none],,[none],,,1989 Nov 7 W.P. Jeffries MP 9.45pm ... tea-boy ...
tea-broom,,noun,,"manuka, (tea-tree)",[none],,,[none],,[none],,,"see also tea plant, tea shrub"
tea-can,,noun,,,,,,[none],,[none],,,
tea-leaf,,noun,,"thief; to thieve, general English slang recorded in NZ from at least the 1970s (G. McEwen, Auckland; and HNZD",[none],,,[none],,[none],,,
tea-oh,,exclamation,,tea's ready,[none],,,[none],,[none],,,
tea-pot,,noun,,billy,[none],,,[none],,[none],,,[Swainson does not use billy]
tea-shower,,noun,,,,,,[none],,[none],,,
tea-tree,,noun,1,"a scrubby bush, manuka (Leptospernum spp), often used to add flavour to billy tea.",[none],,,Rural,Farm Words,[none],ti-tree,,"nb see also ti-tree, incl fig: in the tea-tree"
tea-tree brush,,noun,,,[none],,,[none],,[none],,,
tea-tree bush,,noun,,"manuka, tea-tree",[none],,,[none],,[none],,,
tea-tree country,,noun,1,land that grows scrub and other forms of secondary growth.,[none],,,Rural,Farm Words,[none],,,
tea-tree,,noun,,,[none],,,[none],,[none],,,"nb tea-tree scrub, tea-tree bush, tea-tree brush are listed separately"
tea-tree,,adjective,,,[none],,,[none],,[none],,,
tea-tree jack,,noun,,stick insect,[none],,,[none],,[none],,,
tea-tree scrub,,noun,,,[none],,,[none],,[none],,,incl ti-tree scrub
tea-tree straw insect,,noun,,"stick insect, tea-tree jack",[none],,,[none],,[none],,,
TEAC,,abbreviation,,Tertiary Education Advisory Commission,[none],,,[none],,[none],,,
teacher aid,,noun,,,[none],,,[none],,[none],,,
teacher-only day,,noun,,the first day of (esp. the first) term when only teachers (no children) attend school to prepare for the beginning of the tem,,,,[none],,[none],,,ca1987 p.c. L. Bauer: `in Britain called in some places an `occasional day''.
Teachers College,,noun,,"formerly (Teachers) Training College, and still colloquially referred to as Training College: a training institution for school-teachers; now COLLEGE OF EDUCATION",[none],,,[none],,[none],,,HNZD (1979) 1133: 'formerly called Training College - a training institution for teachers.'
teak,,noun,2,an old name for puriri,,,,[none],,[none],,,"[1919 July 29] Ver.(WB). = Vernacular names used by settlers supplied by W.Best, Otaki (And) <i>Vitex lucens</i> New Zealand teak"
teak,,noun,,"in early New Zealand use, trees with teak-like wood, especially puriri and rata",[none],,,[none],,[none],,,"usu. native, New Zealand teak; 1867 HNP, 1868 PPO (Native teak), 1919 W. Best (Otaki) Vernac. (Andersen, 7 entries)"
teak,,noun,,,,,,[none],,[none],,,black teal
teak,,noun,2,,,,,[none],,[none],,,
teak,,noun,2,,[none],,,[none],,[none],,,
teakettle broth,,noun,,,[none],,,[none],,[none],,,
teal,1,noun,,,,,,[none],,[none],,,
